Unnamed: 0,branch_smiles,id2mof,metal_node,mof_index,organic_core,randomized,topology,train/test
109,O=Cc1cc(/C(CSC(C=O)C=O)=C(\CSC(C=O)(C=O)C=O)c2c(C=O)cc([Lr])cc2C=O)c(C=O)cc1[Lr],0,sym_7_mc_4,1365.0,None,False,acs,1
110,[Lr]c1ccc(-c2nc(-c3[nH]c([Lr])c(-n4ccnc4)c3-n3ccnc3)c(-n3ccnc3)cc2-n2ccnc2)[nH]1,0,sym_7_mc_4,1367.0,None,False,acs,1
112,CSc1c(C=O)c(-c2c(C=O)cc([Lr])c(C=O)c2C=O)c(SCC=O)c(C=O)c1-c1c(C=O)cc([Lr])cc1C=O,0,sym_7_mc_4,1372.0,None,False,acs,1
113,C#Cc1cc(-c2c(C#C)c(C#C)c3c(c2C#C)c2cc(-c4ccc([Lr])cc4C#C)ccc2n3C#C)c(C#C)cc1[Lr],0,sym_7_mc_4,1384.0,None,False,acs,1
114,O=P(O)(O)Oc1cc([Lr])ccc1C(OP(=O)(O)O)(OP(=O)(O)O)C(OP(=O)(O)O)C([Lr])OP(=O)(O)O,0,sym_7_mc_4,1403.0,None,False,acs,1
115,Oc1cc(O)cc(-c2cnc([Lr])c(-c3cc(O)cc(O)c3)c2-c2nc(-c3cc(O)cc(O)c3)c([Lr])cc2O)c1,0,sym_7_mc_4,1425.0,None,False,acs,1
116,O=S(=O)(O)/C(=N\c1cc(S(=O)(=O)O)c([Lr])c(S(=O)(=O)O)c1)c1ccc([Lr])cc1S(=O)(=O)O,0,sym_7_mc_4,1436.0,None,False,acs,1
117,O=S(O)C1=C2C(S(=O)O)C(S(=O)O)C2C(S(=O)O)([SH]2SC([Lr])C2(S(=O)O)S(=O)O)C=C1[Lr],0,sym_7_mc_4,1451.0,None,False,acs,1
118,O=P(O)(O)Oc1cc(C#C[Lr])ccc1-c1c(OP(=O)(O)O)cc(C#C[Lr])c(OP(=O)(O)O)c1OP(=O)(O)O,0,sym_7_mc_4,1452.0,None,False,acs,1
119,NC(=O)c1nn([Lr])cc1C1(C(N)=O)CC(C(N)=O)(C(N)=O)C(c2cnn([Lr])c2)C1(C(N)=O)C(N)=O,0,sym_7_mc_4,1453.0,None,False,acs,1
120,O=c1c2cc(-c3cncnc3)c([Lr])cc2c(-c2cncnc2)cc2c(-c3cncnc3)c([Lr])cc(-c3cncnc3)c12,0,sym_7_mc_4,1456.0,None,False,acs,1
121,[Lr]c1cc(-c2cncnc2)c(-c2cc(-c3ccc([Lr])c(-c4cncnc4)c3-c3cncnc3)ns2)cc1-c1cncnc1,0,sym_7_mc_4,1470.0,None,False,acs,1
122,[Lr]c1c(-c2cncnc2)c2cc3c(c(-c4cncnc4)c4c(c1-2)C4)=CC([Lr])(c1cncnc1)C=3c1cncnc1,0,sym_7_mc_4,1490.0,None,False,acs,1
123,[Lr]C1=C(C2=C3C(=C2C2=C([Lr])C(c4cncnc4)=C2c2cncnc2)N(c2cncnc2)CN3c2cncnc2)C=C1,0,sym_7_mc_4,1500.0,None,False,acs,1
124,O=S(O)C(=CC([Lr])(S(=O)O)S(=O)O)SC(SC(CS)(CC([Lr])(S(=O)O)S(=O)O)S(=O)O)S(=O)O,0,sym_7_mc_4,1539.0,None,False,acs,1
125,[Lr]C1C(n2ccnc2)=CC(n2ccnc2)=C2C1CC(n1ccnc1)(n1ccnc1)C([Lr])(n1ccnc1)C2n1ccnc1,0,sym_7_mc_4,1547.0,None,False,acs,1
126,O=S(=O)(O)c1c([Lr])ccc2c1C(S(=O)(=O)O)C1=C(C([Lr])=C1)C2(S(=O)(=O)O)S(=O)(=O)O,0,sym_7_mc_4,1563.0,None,False,acs,1
127,Oc1cc(O)cc(C2=C([Lr])C(c3cc(O)cc(O)c3)=C3C=[SH]C([Lr])C(c4cc(O)cc(O)c4)=C32)c1,0,sym_7_mc_4,1565.0,None,False,acs,1
128,[Lr]c1cc2c(c(-c3cncnc3)c1)C(c1cncnc1)=c1c(-c3cncnc3)c(-c3cncnc3)c([Lr])cc1=CO2,0,sym_7_mc_4,1593.0,None,False,acs,0
129,O=C=NC1=C(N=C=O)C(N=C=O)=C([Lr])C(N=C=O)C2=C(N=C=O)C(c3ccc([Lr])cc3N=C=O)C=C12,0,sym_7_mc_4,1616.0,None,False,acs,1
130,N#COc1cc(OC#N)c2c(c1)C1(OC#N)c3c([Lr])ccc([Lr])c3C2(OC#N)c2c(OC#N)ccc(OC#N)c21,0,sym_7_mc_4,1630.0,None,False,acs,1
131,NC(=O)C1=CC(c2c(C(N)=O)nn([Lr])c2C(N)=O)=CC(C(N)=O)=C(C(N)=O)C=C1c1cnn([Lr])c1,0,sym_7_mc_4,1643.0,None,False,acs,1
133,NC/C(=C\c1ccc(/C(CN)=C(\CN)c2c(CN)cc([Lr])c(CN)c2CN)c(CN)c1)c1ccc([Lr])c(CN)c1,0,sym_7_mc_4,1661.0,None,False,acs,1
134,Fc1cc(F)c2c(C#Cc3ccc([Lr])c(F)c3F)c3cc(F)c(F)c(F)c3c(C#Cc3ccc([Lr])c(F)c3)c2c1,0,sym_7_mc_4,1677.0,None,False,acs,1
135,CSc1cc(-c2nc3c(SC)c([Lr])c(SC)c(SC)c3[nH]2)c(SC)cc1-c1nc2cc([Lr])cc(SC)c2[nH]1,0,sym_7_mc_4,1681.0,None,False,acs,1
137,[Lr]OC(Cc1cc(C(n2ccnc2)C([Lr])(n2ccnc2)n2ccnc2)cc(-n2ccnc2)c1-n1ccnc1)n1ccnc1,0,sym_7_mc_4,1704.0,None,False,acs,1
138,Oc1ccc(C([Lr])=C(CC2=CC(C(=C([Lr])c3ccc(O)cc3)c3ccc(O)cc3)=C2)c2ccc(O)cc2)cc1,0,sym_7_mc_4,1709.0,None,False,acs,1
139,C=C1C=c2c([Lr])c(-c3cc(O)cc(O)c3)c(-c3cc(O)cc(O)c3)c([Lr])c2=C1c1cc(O)cc(O)c1,0,sym_7_mc_4,1714.0,None,False,acs,1
140,[Lr]c1ccc(-c2cc(-c3ccccc3)c3c(-c4ccccc4)c([Lr])c(-c4ccccc4)nc3c2)cc1-c1ccccc1,0,sym_7_mc_4,1759.0,None,False,acs,1
141,[Lr]c1cc(-c2ccncc2)c(C2=CC(c3cc(-c4ccncc4)n([Lr])c3-c3ccncc3)=C2)cc1-c1ccncc1,0,sym_7_mc_4,1762.0,None,False,acs,1
142,[Lr]c1nc(-c2cncnc2)c(-c2ccc(-c3cn([Lr])nc3-c3cncnc3)cc2-c2cncnc2)nc1-c1cncnc1,0,sym_7_mc_4,1781.0,None,False,acs,1
143,N#CC1=C(C(C#N)(C#N)C#CC(C#N)c2ccc([Lr])c(C#N)c2)C=C1C#Cc1ccc([Lr])c(C#N)c1C#N,0,sym_7_mc_4,1794.0,None,False,acs,1
144,CP(C)C12C=CC(P(C)C)(C3C(=O)N([Lr])C(=O)C31)C1(P(C)C)C(=O)N([Lr])C(=O)C21P(C)C,0,sym_7_mc_4,1795.0,None,False,acs,1
145,NCc1c(-c2cc(N)c(-c3ccc(-c4c(C(N)(N)N)nn([Lr])c4CN)cc3N)c(N)c2)c(C(N)N)nn1[Lr],0,sym_7_mc_4,1803.0,None,False,acs,1
146,O=S(=O)(O)C1=CC([Lr])C(S(=O)(=O)O)=C(S(=O)(=O)O)C2=C(S(=O)(=O)O)C([Lr])C=C12,0,sym_7_mc_4,1823.0,None,False,acs,1
147,Oc1cc(O)cc(C2=C(c3ccc([Lr])c(-c4cc(O)cc(O)c4)n3)C(c3cc(O)cc(O)c3)C=C2[Lr])c1,0,sym_7_mc_4,1836.0,None,False,acs,1
148,Oc1cc(O)cc(-c2cc([Lr])ncc2-c2ncc([Lr])c(-c3cc(O)cc(O)c3)c2-c2cc(O)cc(O)c2)c1,0,sym_7_mc_4,1846.0,None,False,acs,1
149,O=P(O)(O)OC([Lr])=C=CC1=CC(=C(O[Lr])OP(=O)(O)O)C=CC(OP(=O)(O)O)=C1OP(=O)(O)O,0,sym_7_mc_4,1861.0,None,False,acs,1
150,O=P(O)(O)Oc1cc([Lr])cc2c1C1=C(C=C([Lr])C1(OP(=O)(O)O)OP(=O)(O)O)C2OP(=O)(O)O,0,sym_7_mc_4,1868.0,None,False,acs,1
151,O=S(=O)(O)c1cc2c(cc1[Lr])C(S(=O)(=O)O)(S(=O)(=O)O)c1c-2ccc([Lr])c1S(=O)(=O)O,0,sym_7_mc_4,1873.0,None,False,acs,1
152,O=S(O)C1=CC2=C3C(=C2C(S(=O)O)C([Lr])=C1)C(S(=O)O)=CC([Lr])=CC3(S(=O)O)S(=O)O,0,sym_7_mc_4,1887.0,None,False,acs,1
153,O=S(=O)(C1=C([Lr])C(c2ccc(O)cc2)=C1)c1cc(-c2ccc(O)cc2)cc([Lr])c1-c1ccc(O)cc1,0,sym_7_mc_4,1893.0,None,False,acs,1
154,[Lr]n1ccc(-c2ccc(-c3nnn([Lr])c3-c3ccncc3)c(-c3ccncc3)c2-c2ccncc2)c1-c1ccncc1,0,sym_7_mc_4,1901.0,None,False,acs,1
155,[Lr]n1cc(-c2cc(-n3ccnc3)c(-c3cnn([Lr])c3-n3ccnc3)c(-n3ccnc3)c2)c(-n2ccnc2)c1,0,sym_7_mc_4,1905.0,None,False,acs,1
156,O=C1c2cc([Lr])cc(c2)C(=O)c2c(OP(=O)(O)O)c(OP(=O)(O)O)c(OP(=O)(O)O)c([Lr])c21,0,sym_7_mc_4,1919.0,None,False,acs,1
157,O=S(=O)(O)c1nn([Lr])cc1-c1c(F)c(S(=O)(=O)O)c(-c2cnn([Lr])c2)c(F)c1S(=O)(=O)O,0,sym_7_mc_4,1938.0,None,False,acs,1
158,OOc1cc(-c2cc(OO)c3[nH]c4c(OO)cc(-c5cc(OO)c([Lr])cc5OO)c(OO)c4c3c2OO)ccc1[Lr],0,sym_7_mc_4,1961.0,None,False,acs,1
159,Nc1cc([Lr])ccc1C#Cc1c2c(N)c(N)ccc2c(C#Cc2ccc([Lr])c(N)c2N)c2cc(N)c(N)c(N)c12,0,sym_7_mc_4,1965.0,None,False,acs,1
160,O=P(O)(O)Oc1ccc([Lr])c(Oc2cc(OP(=O)(O)O)c([Lr])c(OP(=O)(O)O)c2OP(=O)(O)O)c1,0,sym_7_mc_4,1986.0,None,False,acs,1
161,Oc1cc(O)cc(-c2cc(-c3nc(-c4cc(O)cc(O)c4)n([Lr])c3-c3cc(O)cc(O)c3)ccc2[Lr])c1,0,sym_7_mc_4,1989.0,None,False,acs,0
162,O=S(O)Cc1cc(-c2cc(C(S(=O)O)S(=O)O)c([Lr])c(S(=O)O)c2S(=O)O)cc(S(=O)O)c1[Lr],0,sym_7_mc_4,2008.0,None,False,acs,1
163,[Lr]c1cc(-n2ccnc2)c(-c2nc(Cn3ccnc3)c([Lr])c(-n3ccnc3)c2-n2ccnc2)nc1Cn1ccnc1,0,sym_7_mc_4,2009.0,None,False,acs,1
164,C=C1C(=O)C(c2cc(-c3ccc(O)cc3)c([Lr])cc2-c2ccc(O)cc2)=NC(c2ccc(O)cc2)=C1[Lr],0,sym_7_mc_4,2022.0,None,False,acs,1
165,[Lr]C1=C(c2ccc(-n3ccnc3)c(-n3ccnc3)c2C(C2=C([Lr])N=N2)(n2ccnc2)n2ccnc2)C=C1,0,sym_7_mc_4,2027.0,None,False,acs,1
166,O=S(O)CC(SS(=O)O)(C(C(=CC[Lr])S(=O)O)C(S(=O)O)C([Lr])(S(=O)O)S(=O)O)S(=O)O,0,sym_7_mc_4,2074.0,None,False,acs,1
167,[Lr]N1C(c2ccncc2)C(c2cnn([Lr])c2-c2ccncc2)CC(c2ccncc2)(c2ccncc2)C1c1ccncc1,0,sym_7_mc_4,2089.0,None,False,acs,1
168,O=S(=O)(O)C1=CC2=C(CC=C2[Lr])C(S(=O)(=O)O)=C([Lr])C1(S(=O)(=O)O)S(=O)(=O)O,0,sym_7_mc_4,2103.0,None,False,acs,1
169,[Lr]n1ccc(-c2cc(-c3c(-n4ccnc4)nn([Lr])c3-n3ccnc3)cc(-n3ccnc3)c2)c1-n1ccnc1,0,sym_7_mc_4,2130.0,None,False,acs,1
170,[Lr]n1cc(-c2c(-n3ccnc3)cc(-c3cnn([Lr])c3-n3ccnc3)cc2-n2ccnc2)c(-n2ccnc2)n1,0,sym_7_mc_4,2135.0,None,False,acs,1
171,N#COC1=CC2=C(OC#N)C(OC#N)(c3ccc([Lr])c(OC#N)c3)C=C2C(OC#N)(OC#N)C([Lr])=C1,0,sym_7_mc_4,2147.0,None,False,acs,1
172,O=S(O)c1cc(-c2ccnc(-c3ccc([Lr])c(S(=O)O)c3S(=O)O)c2S(=O)O)c(S(=O)O)cc1[Lr],0,sym_7_mc_4,2153.0,None,False,acs,1
173,Oc1cc(O)cc(-c2nn([Lr])cc2C2C(c3cc(O)cc(O)c3)N=NN([Lr])C2c2cc(O)cc(O)c2)c1,0,sym_7_mc_4,2218.0,None,False,acs,1
174,[Lr]C1=CC2=C1C(c1cncnc1)c1c(c(-c3cncnc3)c([Lr])c(-c3cncnc3)c1-c1cncnc1)C2,0,sym_7_mc_4,2229.0,None,False,acs,1
175,Oc1ccc(-c2c([Lr])cccc3c(-c4ccc(O)cc4)c4c(-c5ccc(O)cc5)c([Lr])c-4sc2-3)cc1,0,sym_7_mc_4,2235.0,None,False,acs,1
176,O=C(O)C1=C(c2c([Lr])cccc2C(=O)O)C(C(=O)O)N1c1cc(C(=O)O)c([Lr])c(C(=O)O)c1,0,sym_7_mc_4,2255.0,None,False,acs,1
177,CCc1cc(CC)c([Lr])c(C(CC)(CC)C2(CC)CC(CC)N(c3cc(CC)c([Lr])cc3CC)C=CC2CC)c1,0,sym_7_mc_4,2272.0,None,False,acs,1
178,O=S(O)C1=C([Lr])C=C1c1ccc(-c2c(S(=O)O)cc([Lr])c(S(=O)O)c2S(=O)O)cc1S(=O)O,0,sym_7_mc_4,2277.0,None,False,acs,1
179,Brc1cc(-c2nc3c(Br)c(Br)c([Lr])cc3[nH]2)ccc1-c1nc2cc(Br)c([Lr])c(Br)c2n1Br,0,sym_7_mc_4,2319.0,None,False,acs,1
180,NCc1cc(-c2nc3c(CN)c([Lr])c(CN)c(CN)c3[nH]2)ccc1-c1nc2ccc([Lr])c(CN)c2n1CN,0,sym_7_mc_4,2323.0,None,False,acs,1
181,Oc1ccc(-c2ccc(C(c3ccc(O)cc3)C([Lr])c3ccc(O)cc3)c(-c3ccc(O)cc3)c2[Lr])cc1,0,sym_7_mc_4,2329.0,None,False,acs,1
182,Oc1cc(O)cc(-c2cc(C#C[Lr])c(-c3cc(O)cc(O)c3)c(C([Lr])c3cc(O)cc(O)c3)c2)c1,0,sym_7_mc_4,2341.0,None,False,acs,1
183,O=P(O)(O)OC1=C2C=C([Lr])C(OP(=O)(O)O)C2C(OP(=O)(O)O)(OP(=O)(O)O)C=C1[Lr],0,sym_7_mc_4,2356.0,None,False,acs,1
184,O=S(O)C1=C([Lr])CC2(S(=O)O)C=CC([Lr])C(S(=O)O)C2(S(=O)O)C1(S(=O)O)S(=O)O,0,sym_7_mc_4,2360.0,None,False,acs,1
185,NC(=O)c1cc([Lr])ccc1C1(C(N)=O)OCC([Lr])(C(N)=O)C(C(N)=O)(C(N)=O)C1C(N)=O,0,sym_7_mc_4,2372.0,None,False,acs,1
186,Oc1ccc(-c2cc(-c3nc(-c4ccc(O)cc4)c([Lr])c(-c4ccc(O)cc4)c3O)cc([Lr])n2)cc1,0,sym_7_mc_4,2379.0,None,False,acs,1
187,[Lr]CN1CC2(C=CN([Lr])C(n3ccnc3)=C2n2ccnc2)C(n2ccnc2)(n2ccnc2)N=C1n1ccnc1,0,sym_7_mc_4,2381.0,None,False,acs,1
188,NC(=O)c1c([Lr])ccc(C2(C(N)=O)C(C(N)=O)C([Lr])C(=O)S(=O)C2C(N)=O)c1C(N)=O,0,sym_7_mc_4,2405.0,None,False,acs,1
189,[Lr]C1=CC2=C/C(c3cncnc3)=C([Lr])\C=C(c3cncnc3)/C=C\2C1(c1cncnc1)c1cncnc1,0,sym_7_mc_4,2408.0,None,False,acs,1
190,NC(=O)/C(=C\c1cc(C(N)=O)c([Lr])c(C(N)=O)c1C(N)=O)Sc1ccc([Lr])c(C(N)=O)c1,0,sym_7_mc_4,2411.0,None,False,acs,1
191,O=C1C(S(=O)(=O)O)=C2C=C([Lr])C=C2c2c(S(=O)(=O)O)cc(S(=O)(=O)O)c([Lr])c21,0,sym_7_mc_4,2417.0,None,False,acs,1
192,C=C1C(=O)C(c2cc(S(=O)(=O)O)c([Lr])c(S(=O)(=O)O)c2)=NC(S(=O)(=O)O)=C1[Lr],0,sym_7_mc_4,2419.0,None,False,acs,1
193,N#Cc1cc(C#N)c2c(c1)C1c3cccc(C#N)c3C2(C#N)c2c([Lr])c(C#N)c(C#N)c([Lr])c21,0,sym_7_mc_4,2458.0,None,False,acs,1
194,N#Cc1cc(C2=CC=C(C(C#N)C(C#N)c3c(C#N)nc([Lr])c(C#N)c3C#N)C2)cc([Lr])c1C#N,0,sym_7_mc_4,2461.0,None,False,acs,1
195,NC(=O)c1cc(-c2cc(C(N)=O)c(C(N)=O)c(-c3[nH]c([Lr])cc3C(N)=O)n2)[nH]c1[Lr],0,sym_7_mc_4,2466.0,None,False,acs,1
196,Oc1ccc(-c2cc(C(c3ccc(O)cc3)(c3ccc(O)cc3)C([Lr])c3ccc(O)cc3)ccc2[Lr])cc1,0,sym_7_mc_4,2489.0,None,False,acs,1
197,Oc1ccc(NC(OC=CC(c2ccc(O)cc2)C(O[Lr])c2ccc(O)cc2)(OO[Lr])c2ccc(O)cc2)cc1,0,sym_7_mc_4,2496.0,None,False,acs,1
198,[Lr]C1=C(c2ccncc2)C(C(OC(c2ccncc2)C([Lr])c2ccncc2)c2ccncc2)=C1Cc1ccncc1,0,sym_7_mc_4,2517.0,None,False,acs,1
199,[Lr]CC=C(n1ccnc1)S(Cn1ccnc1)(n1ccnc1)C(Nn1ccnc1)(C([Lr])n1ccnc1)n1ccnc1,0,sym_7_mc_4,2521.0,None,False,acs,1
200,Oc1cc(O)cc(C2C(c3cnn([Lr])c3)C(c3cc(O)cc(O)c3)(c3cc(O)cc(O)c3)N2[Lr])c1,0,sym_7_mc_4,2523.0,None,False,acs,1
201,NC(=O)C1CN([Lr])C(C(N)=O)C(C(N)=O)(C(C(N)=O)(C(N)=O)C2C=C2[Lr])C1C(N)=O,0,sym_7_mc_4,2526.0,None,False,acs,1
202,Oc1cc(O)cc(C2=C([Lr])C=C3C2C(c2cc(O)cc(O)c2)C([Lr])=S3c2cc(O)cc(O)c2)c1,0,sym_7_mc_4,2538.0,None,False,acs,1
203,Oc1ccc(-c2cc(-c3ccc([Lr])[nH]3)c(-c3ccc(O)cc3)c(-c3ccc(O)cc3)c2[Lr])cc1,0,sym_7_mc_4,2547.0,None,False,acs,1
204,O=S(O)C(=C(c1cc(S(=O)O)c([Lr])c(S(=O)O)c1)S(=O)O)c1ccc([Lr])c(S(=O)O)c1,0,sym_7_mc_4,2548.0,None,False,acs,1
205,O=S(O)C1=C2C(=CCC=C1[Lr])C(S(=O)O)c1c2c(S(=O)O)c(S(=O)O)c([Lr])c1S(=O)O,0,sym_7_mc_4,2560.0,None,False,acs,1
206,O=C1N(c2cncnc2)C(C2=C([Lr])C=N2)NCC([Lr])(c2cncnc2)C1(c1cncnc1)c1cncnc1,0,sym_7_mc_4,2568.0,None,False,acs,1
207,[Lr]C1=CC2=C(c3cncnc3)C3=C(C(c4cncnc4)=CC3[Lr])C(c3cncnc3)C2=C1c1cncnc1,0,sym_7_mc_4,2570.0,None,False,acs,0
208,COc1cc([Lr])c(OC)c(OC)c1N1C(OC)C(OC)N(c2ccc([Lr])cc2)C(OC)C(OC)C1(OC)OC,0,sym_7_mc_4,2634.0,None,False,acs,1
209,Fc1cc(-c2cn([Lr])nc2-c2ccncc2)c(F)c(-c2ccncc2)c1-c1cn([Lr])nc1-c1ccncc1,0,sym_7_mc_4,2653.0,None,False,acs,1
210,SC(O[Lr])OC(=C(c1cncnc1)C(c1cncnc1)C(c1cncnc1)C([Lr])c1cncnc1)c1cncnc1,0,sym_7_mc_4,2672.0,None,False,acs,1
211,[Lr]c1c(-c2ccncc2)cc2c(c1-c1ccncc1)C(c1ccncc1)(c1ccncc1)C1=C2C=CC1[Lr],0,sym_7_mc_4,2703.0,None,False,acs,1
212,Oc1ccc(-c2c([Lr])cc3cc4c(c(-c5ccc(O)cc5)c3c2-c2ccc(O)cc2)=CC=4[Lr])cc1,0,sym_7_mc_4,2704.0,None,False,acs,1
213,[Lr]c1cc(-n2ccnc2)c2c(c1)C(n1ccnc1)(n1ccnc1)c1cc([Lr])c(-n3ccnc3)cc1-2,0,sym_7_mc_4,2722.0,None,False,acs,1
214,[Lr]c1ccc(C2=NC(Oc3cc(-c4ccccc4)c([Lr])c(-c4ccccc4)n3)=N2)cc1-c1ccccc1,0,sym_7_mc_4,2752.0,None,False,acs,1
215,[Lr]c1ccc(-c2nnn(-c3c(-c4cncnc4)cc([Lr])c(-c4cncnc4)c3-c3cncnc3)n2)nc1,0,sym_7_mc_4,2760.0,None,False,acs,1
216,O=C1C=C([Lr])C(c2ccccc2)=C1c1nnc(-c2ccc([Lr])cc2-c2ccccc2)nc1-c1ccccc1,0,sym_7_mc_4,2782.0,None,False,acs,1
217,COCSc1c(OC)c(-c2c(OC)cc([Lr])cc2OC)c(SCOC)c(OC)c1-c1ccc([Lr])c(OC)c1OC,0,sym_7_mc_4,2808.0,None,False,acs,1
218,FC1=CN(c2c(F)cc([Lr])c(F)c2F)C(F)=CC1C1(F)C=CN(C2=C(F)C([Lr])=C2F)C=C1,0,sym_7_mc_4,2819.0,None,False,acs,0
219,Oc1ccc(C2NC([Lr])(c3ccc(O)cc3)NN(c3ccc(O)cc3)NC2([Lr])c2ccc(O)cc2)cc1,0,sym_7_mc_4,2839.0,None,False,acs,1
220,CP(C)CC(S)(C(C=CC([Lr])(P(C)C)P(C)C)C(P(C)C)C([Lr])(P(C)C)P(C)C)P(C)C,0,sym_7_mc_4,2857.0,None,False,acs,1
221,CP(C)Cc1nn([Lr])c(CP(C)C)c1-c1c(C(P(C)C)P(C)C)nn([Lr])c1C(P(C)C)P(C)C,0,sym_7_mc_4,2921.0,None,False,acs,1
222,O=C(O)C1=C(c2cnc(-c3cc(C(=O)O)c([Lr])cc3C(=O)O)c(C(=O)O)c2)C([Lr])=C1,0,sym_7_mc_4,2929.0,None,False,acs,1
223,O=C1c2ccc([Lr])c(-c3ccccc3)c2C(=O)c2c1cc([Lr])c(-c1ccccc1)c2-c1ccccc1,0,sym_7_mc_4,2930.0,None,False,acs,1
224,O=CC1=CC([Lr])=C(C=O)C1=C1CCN(c2cc(C=O)c([Lr])cc2C=O)C(C=O)C1(C=O)C=O,0,sym_7_mc_4,2960.0,None,False,acs,1
225,O=C(O)c1cc(-c2[nH]c([Lr])cc2C(=O)O)nc(-c2cc(C(=O)O)c([Lr])n2C(=O)O)c1,0,sym_7_mc_4,2977.0,None,False,acs,1
226,[Lr]C1=NC(n2ccnc2)(n2ccnc2)C(C(CC([Lr])n2ccnc2)n2ccnc2)=C(n2ccnc2)C1,0,sym_7_mc_4,3025.0,None,False,acs,1
227,[Lr]C1C=C(c2ccncc2)C2=CC([Lr])(c3ccncc3)C(c3ccncc3)=C2C(c2ccncc2)=C1,0,sym_7_mc_4,3031.0,None,False,acs,1
228,[Lr]C1=C2CC(c3ccccc3)(c3ccccc3)OC(c3ccccc3)C=C2C([Lr])=C(c2ccccc2)S1,0,sym_7_mc_4,3033.0,None,False,acs,1
229,[Lr]C1=C2C(=CC(c3cncnc3)OC(c3cncnc3)C2c2cncnc2)C([Lr])=C(c2cncnc2)S1,0,sym_7_mc_4,3034.0,None,False,acs,1
230,[Lr]c1cc2cc3ccc([Lr])c(-n4ccnc4)c3c(-n3ccnc3)c2c(-n2ccnc2)c1-n1ccnc1,0,sym_7_mc_4,3044.0,None,False,acs,1
231,O=C=Nc1c(C(CC(N=C=O)(N=C=O)C(N=C=O)c2cnn([Lr])c2N=C=O)N=C=O)cnn1[Lr],0,sym_7_mc_4,3047.0,None,False,acs,1
232,CP(C)c1nn([Lr])c(P(C)C)c1C(C(CC(c1cnn([Lr])c1P(C)C)P(C)C)P(C)C)P(C)C,0,sym_7_mc_4,3048.0,None,False,acs,1
233,O=P(O)(O)Oc1cc([Lr])cc2c1[nH]c1c(OP(=O)(O)O)cc([Lr])c(OP(=O)(O)O)c12,0,sym_7_mc_4,3062.0,None,False,acs,1
234,O=C=NC1=C([Lr])C=C2C(=C(N=C=O)C1N=C=O)C(N=C=O)c1cc([Lr])c(N=C=O)cc12,0,sym_7_mc_4,3076.0,None,False,acs,1
235,N#Cc1cc([Lr])cc(-c2ccncc2)c1-c1c(-c2ccncc2)cc([Lr])c(-c2ccncc2)c1C#N,0,sym_7_mc_4,3092.0,None,False,acs,1
236,NC(=O)c1cc(C(N)=O)c2c(C#C[Lr])c3c(C(N)=O)ccc(C(N)=O)c3c(C#C[Lr])c2c1,0,sym_7_mc_4,3095.0,None,False,acs,1
237,O=S1(=O)c2c(cc(-n3ccnc3)c(-n3ccnc3)c2[Lr])-c2ccc([Lr])c(-n3ccnc3)c21,0,sym_7_mc_4,3114.0,None,False,acs,1
238,O=C1c2cc([Lr])c(-n3ccnc3)c(c2)C(=O)c2c1cc(-n1ccnc1)c(-n1ccnc1)c2[Lr],0,sym_7_mc_4,3127.0,None,False,acs,1
239,ClCc1c(-c2ccc(-c3c(C(Cl)Cl)nn([Lr])c3C(Cl)Cl)cc2Cl)c(C(Cl)Cl)nn1[Lr],0,sym_7_mc_4,3164.0,None,False,acs,0
240,OOCc1nn([Lr])c(C(OO)OO)c1-c1cc(OO)c(-c2c(COO)nn([Lr])c2C(OO)OO)cc1OO,0,sym_7_mc_4,3166.0,None,False,acs,1
241,CSC1=C(C#Cc2ccc([Lr])c(SC)c2SC)C=C1CC#CC(SC)(SC)c1cc(SC)c([Lr])cc1SC,0,sym_7_mc_4,3171.0,None,False,acs,1
242,C/C(=C\c1ccc(/C=C(\C)c2c(C)cc([Lr])c(C)c2C)c(C)c1)c1c(C)cc([Lr])cc1C,0,sym_7_mc_4,3172.0,None,False,acs,1
243,S/C(=C\c1ccc([Lr])c(S)c1S)c1ccc(/C=C(\S)c2c(S)cc([Lr])c(S)c2S)c(S)c1,0,sym_7_mc_4,3174.0,None,False,acs,1
244,CCc1ccc(-c2cn([Lr])nc2O)cc1-c1c(CC)c(CC)c(-c2cnn([Lr])c2CC)c(CC)c1CC,0,sym_7_mc_4,3182.0,None,False,acs,1
245,OOc1c(-c2nc3cc([Lr])cc(OO)c3n2OO)ccc(-c2nc3cc([Lr])cc(OO)c3n2OO)c1OO,0,sym_7_mc_4,3198.0,None,False,acs,1
246,NC(=O)C([Lr])/C=C/C(C(N)=O)(C(N)=O)C(SC(C(N)=O)C([Lr])C(N)=O)C(N)=O,0,sym_7_mc_4,3209.0,None,False,acs,1
247,O=P(O)(O)Oc1cc(C(OP(=O)(O)O)C(O[Lr])OP(=O)(O)O)cc([Lr])c1OP(=O)(O)O,0,sym_7_mc_4,3216.0,None,False,acs,1
248,Oc1cc(O)cc(C2=CC(C(CO[Lr])(c3cc(O)cc(O)c3)c3cc(O)cc(O)c3)=C2[Lr])c1,0,sym_7_mc_4,3232.0,None,False,acs,1
249,Oc1cc(O)cc(C2=CC([Lr])=C2C(c2cc(O)cc(O)c2)N(C[Lr])c2cc(O)cc(O)c2)c1,0,sym_7_mc_4,3233.0,None,False,acs,1
